PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB
2447.0029,893.8555,585.3982,0.7557,717.0616,0.9868,409217,0.6687,1.5269,0.8475,0.8022,0.0022,0.0014,0.6435,0.9826,115.1093,110.5962,108.1646,32.189,29.8794,25.3246,-0.215,-0.1562,-0.1668,2.1779,2.3426,3.0678,-55984594944.0,-50942873600,-47445106688,57.554,55.2981,54.0829
1628.9189,610.1746,399.0778,0.7565,493.0823,0.9937,192158,0.7839,1.529,0.9044,0.8081,0.0032,0.0021,0.653,0.9985,94.8858,83.3342,95.2195,28.1813,23.9458,25.9088,-0.2422,-0.003,-0.09,2.3034,2.9355,2.8682,-17476749312.0,-13023215616,-17322221568,47.4441,41.6659,47.6082
2027.2321,697.621,482.5237,0.7222,577.4502,0.9751,268565,0.6875,1.4458,0.8008,0.8277,0.0027,0.0018,0.6852,0.9906,130.7202,126.0636,113.2904,37.1222,33.0479,29.1683,-0.3579,-0.0193,-0.2971,2.4955,2.3934,2.7137,-48176062464.0,-43876425728,-34554867712,65.356,63.0313,56.6447
2416.6079,900.7124,591.0679,0.7546,728.6936,0.9916,420594,0.6972,1.5239,0.8974,0.809,0.0022,0.0014,0.6545,0.9974,39.7193,49.0909,58.1494,15.4456,17.4788,18.7082,0.586,2.0037,0.5985,3.9905,10.9327,3.5445,-5883275776.0,-9243309056,-13094511616,19.8605,24.5469,29.076
2450.561,799.2291,691.8159,0.5007,737.0096,0.987,432255,0.7445,1.1553,0.8927,0.9222,0.0019,0.0016,0.8504,0.9824,115.5997,110.3677,100.9759,32.4251,29.9701,32.0208,-0.4139,-0.2153,-0.2136,2.3424,2.4597,2.2774,-59716087808.0,-53614628864,-45461241856,57.7994,55.185,50.4901
1317.364,484.117,329.4612,0.7327,399.0715,0.9909,126226,0.7868,1.4694,0.9057,0.8243,0.0039,0.0026,0.6795,0.9985,121.8147,110.7108,106.0745,31.7995,28.3572,29.4264,-0.683,-0.2543,-0.0395,2.8975,2.7532,2.5135,-19401383936.0,-15673366528,-14459362304,60.9065,55.3582,53.0428
2031.781,778.5798,446.9384,0.8188,588.5706,0.9823,276985,0.8072,1.742,0.8282,0.756,0.0029,0.0016,0.5715,0.9955,128.3337,125.9642,108.5967,31.1858,31.4921,31.0783,-0.7508,-0.5063,-0.3787,3.0403,2.5393,2.5903,-46827319296.0,-45142360064,-33304205312,64.1701,62.9819,54.298
2116.1909,760.83,548.6188,0.6929,644.6177,0.9909,329340,0.7674,1.3868,0.9158,0.8473,0.0023,0.0017,0.7178,0.9955,121.3797,99.2844,96.5021,39.7929,35.3305,32.5834,-0.1476,0.4192,0.4261,2.2498,2.2445,2.8279,-52618768384.0,-34575134720,-31995652096,60.6936,49.6442,48.2534
933.937,342.7969,235.6772,0.7262,283.9572,0.989,64034,0.7314,1.4545,0.9124,0.8284,0.0054,0.0037,0.6862,0.998,124.5606,118.4637,120.8829,36.5092,28.4547,28.8523,-0.4824,0.1322,0.2138,2.5152,2.3865,2.3229,-10537278464.0,-9129949184,-9538518016,62.2768,59.2333,60.443
1580.825,606.2756,353.0795,0.8129,461.8049,0.9827,170443,0.7464,1.7171,0.8423,0.7617,0.0036,0.0021,0.5802,0.9963,130.2023,127.3372,100.9668,32.4467,26.7424,25.9022,-0.6039,-0.1185,0.2506,2.7519,2.1186,2.4622,-29873858560.0,-27844012032,-17135848448,65.1033,63.6669,50.484
2105.5049,781.5297,494.9785,0.7739,619.9568,0.9891,305204,0.6645,1.5789,0.8557,0.7933,0.0026,0.0016,0.6293,0.9936,49.8865,55.267,63.0709,21.0763,23.0181,23.8064,0.3426,1.7853,0.5515,3.2214,9.9272,3.5318,-7326598656.0,-9212645376,-11895553024,24.9439,27.6341,31.5359
2597.4441,891.0983,685.71,0.6386,776.5757,0.9874,479704,0.7258,1.2995,0.8822,0.8715,0.0019,0.0014,0.7595,0.987,117.446,108.651,105.71,31.4529,30.2794,29.9612,-0.0993,-0.008,0.0542,2.3526,2.4756,2.5931,-68125470720.0,-57787338752,-54565449728,58.7228,54.3258,52.8549
1559.245,596.3097,355.5895,0.8027,459.7186,0.9904,167596,0.6741,1.677,0.8579,0.7709,0.0036,0.0021,0.5943,0.9967,86.866,75.7861,81.557,23.2889,17.5292,20.2279,-0.3133,0.7759,0.4882,2.7638,6.2666,4.2262,-12248570880.0,-8850424832,-10523205632,43.4317,37.892,40.7792
1909.204,680.4979,506.7375,0.6674,586.8602,0.993,272412,0.7761,1.3429,0.9325,0.8624,0.0025,0.0019,0.7437,0.9988,102.5699,91.1522,91.8557,37.1153,34.503,25.1498,0.3899,0.8048,0.349,2.543,2.9684,2.9549,-30938501120.0,-24201478144,-22697836544,51.2833,45.5764,45.9268
2397.439,904.1469,513.4807,0.8231,678.0216,0.977,369539,0.6466,1.7608,0.7894,0.7499,0.0025,0.0014,0.5624,0.9902,48.4222,58.5752,70.5834,17.5982,18.64,19.2598,1.0131,1.7933,0.3379,6.1464,9.8329,4.0366,-7788868608.0,-11515881472,-16857891840,24.2108,29.2864,35.2902
1709.35,648.6502,391.0428,0.7978,501.4424,0.989,199672,0.7807,1.6588,0.8493,0.7731,0.0033,0.002,0.5976,0.9913,135.2943,124.0971,121.8252,32.2357,27.1906,23.7059,-0.9103,-0.3897,-0.466,3.3831,2.7717,3.4633,-38071001088.0,-31158208512,-29541638144,67.6511,62.0538,60.9175
1826.079,661.274,457.4288,0.7221,549.3492,0.9936,238547,0.7577,1.4456,0.8932,0.8307,0.0028,0.0019,0.6901,0.9977,136.8769,138.452,126.0107,37.5304,32.8196,27.186,-0.5088,-0.5188,-0.4618,2.12,2.1627,2.163,-47932059648.0,-48059682816,-38609784832,68.4336,69.224,63.0024
2328.502,857.2696,556.9949,0.7602,689.9132,0.9851,379487,0.7229,1.5391,0.8664,0.8048,0.0023,0.0015,0.6477,0.9968,30.5996,44.6036,54.9046,14.2505,18.64,18.506,1.3935,2.2625,0.7339,7.494,11.6573,4.1576,-3162116608.0,-7080940032,-10450691072,15.3006,22.3023,27.4528
1491.624,579.3937,340.1177,0.8096,443.5219,0.9934,155530,0.7546,1.7035,0.8726,0.7655,0.0038,0.0022,0.586,0.9982,138.4197,139.8263,112.4425,34.6755,28.9496,26.7472,-0.7722,-0.4922,-0.3561,3.0111,2.3353,2.4409,-31546406912.0,-31502854144,-19815661568,69.2089,69.9133,56.2231
1210.703,458.1432,293.0307,0.7687,365.7585,0.9931,105801,0.7731,1.5635,0.9008,0.7983,0.0044,0.0028,0.6374,0.9965,114.7241,104.4016,99.7833,38.1157,32.1393,31.7317,-0.5697,-0.2742,0.1558,2.4049,2.6186,2.3792,-14994750464.0,-11969929216,-10921406464,57.3666,52.2059,49.8991
2378.908,837.8484,645.6693,0.6373,733.1539,0.9947,424428,0.7831,1.2976,0.9374,0.875,0.002,0.0015,0.7657,0.9936,117.4466,109.9085,95.6774,26.5152,23.0687,30.123,-0.5661,-0.0114,0.6019,3.237,2.9574,4.2287,-59191263232.0,-50714214400,-39922372608,58.7255,54.9554,47.84
1875.025,700.394,441.3842,0.7764,555.1946,0.993,243806,0.7163,1.5868,0.8653,0.7927,0.0029,0.0018,0.6284,0.9971,82.2521,77.277,73.2357,43.847,43.082,30.1205,0.4069,0.7787,0.4607,2.1165,2.3162,2.4141,-19969982464.0,-17911033856,-13709812736,41.1247,38.6405,36.62
2403.439,886.7218,564.2692,0.7714,705.7062,0.9809,398756,0.7272,1.5715,0.8509,0.7959,0.0023,0.0014,0.6334,0.9953,109.6811,104.3761,104.6099,30.832,29.1685,27.7674,-0.3441,-0.1213,-0.1928,2.4252,2.4542,2.7544,-48780025856.0,-43685666816,-43498262528,54.8405,52.1876,52.3049
2386.698,803.0966,519.4846,0.7626,644.3529,0.9727,335242,0.7505,1.5459,0.7194,0.8023,0.0025,0.0016,0.6437,0.9952,45.5939,50.449,53.8254,21.449,20.7092,18.8733,2.0276,2.3584,1.3775,10.5173,11.6776,7.3866,-6836207104.0,-8087171072,-8830860288,22.7969,25.2255,26.9127
2421.2759,806.3325,708.2914,0.4779,752.7879,0.9927,448336,0.7599,1.1384,0.954,0.9336,0.0018,0.0016,0.8716,0.9922,78.0223,83.0704,84.5894,19.686,19.26,22.2599,0.1235,1.8133,0.7154,4.8636,10.4577,5.9001,-25627045888.0,-29139240960,-30900807680,39.0078,41.5342,42.2933
2370.5449,868.9788,572.6002,0.7522,698.1367,0.9871,387811,0.7864,1.5176,0.856,0.8034,0.0023,0.0015,0.6454,0.9795,129.9667,125.0563,128.1622,35.0385,31.7552,33.1746,-0.3014,-0.1665,-0.1205,2.2758,2.2631,2.4343,-68889616384.0,-62681735168,-66364059648,64.9829,62.5284,64.0812
2153.5339,781.1882,525.6301,0.7398,638.4871,0.9852,324998,0.7633,1.4862,0.8676,0.8173,0.0024,0.0016,0.668,0.9928,78.2881,62.3648,82.6144,21.3922,19.6335,21.3107,0.5102,1.4296,0.6681,3.4984,7.1775,4.3282,-18838792192.0,-11710955520,-21023166464,39.148,31.1867,41.3121
1671.417,615.8516,403.3667,0.7557,497.3849,0.987,196863,0.7669,1.5268,0.874,0.8076,0.0032,0.0021,0.6523,0.9959,106.7222,95.4996,103.2612,30.7012,26.0391,24.9828,-0.4074,0.0162,0.0759,2.668,2.8191,3.1837,-22908229632.0,-17749594112,-20701300736,53.3621,47.7523,51.6339
2288.4929,898.1483,484.7289,0.8419,656.4277,0.983,344272,0.6448,1.8529,0.812,0.7309,0.0027,0.0014,0.5342,0.9898,63.2808,59.2007,70.4024,19.8264,21.1235,20.411,0.5887,2.109,0.6938,4.0812,10.5504,3.9334,-12753201152.0,-11420077056,-15907184640,31.6428,29.6021,35.2033
1769.671,664.2511,418.4305,0.7767,492.7827,0.8928,213622,0.6364,1.5875,0.7653,0.7419,0.0035,0.0022,0.5504,0.8737,139.2924,137.9297,123.0754,39.4841,37.0236,31.2864,-0.5827,-0.3706,-0.4803,2.3342,1.9726,2.5195,-40318013440.0,-39088558080,-30143860736,69.6395,68.9651,61.5369
1332.6071,506.1284,311.3531,0.7884,396.2539,0.9925,124256,0.7242,1.6256,0.8727,0.7829,0.0041,0.0025,0.613,0.9964,130.1135,132.4925,105.5937,29.3013,22.0335,24.5488,-1.4281,-1.2616,-0.9384,4.451,4.1482,3.1862,-21648541696.0,-21911853056,-13716354048,65.0504,66.2426,52.7944
2252.614,836.8517,533.9788,0.77,661.3024,0.9752,352200,0.6598,1.5672,0.8506,0.7902,0.0024,0.0016,0.6245,0.9787,38.8952,48.1811,60.1799,15.915,21.3649,20.0559,0.9004,2.9764,0.9172,5.3466,15.8872,4.9999,-4714169344.0,-7956724736,-11758208000,19.4499,24.0934,30.0921
2286.123,910.458,458.4029,0.864,642.356,0.9674,334988,0.6596,1.9862,0.7792,0.7055,0.0028,0.0014,0.4978,0.9887,46.2701,53.0373,60.5982,23.4245,21.2276,18.4696,2.2708,2.2452,0.774,10.845,10.1677,4.5215,-7306404352.0,-8900652032,-11018844160,23.1353,26.5192,30.2998
2170.9709,770.8669,546.0904,0.7058,634.4903,0.9617,328792,0.7425,1.4116,0.843,0.8231,0.0024,0.0017,0.6775,0.9563,127.4631,128.3981,115.4339,31.0067,28.5653,27.3269,-0.2551,-0.1913,0.0395,2.568,2.734,2.693,-53644582912.0,-53881790464,-42960027648,63.7282,64.1971,57.7139
2330.0549,824.371,600.6796,0.6849,700.9651,0.9881,390557,0.7334,1.3724,0.8932,0.8503,0.0021,0.0016,0.723,0.9923,102.8908,101.6067,99.3887,30.0426,27.5697,27.7962,-0.1983,-0.1411,-0.0075,2.1361,2.2385,2.3273,-42107854848.0,-40396414976,-38690463744,51.4491,50.8067,49.6991
1386.02,525.6892,320.6077,0.7925,409.9512,0.9887,133507,0.7832,1.6397,0.8634,0.7798,0.004,0.0024,0.6081,0.9972,137.2201,122.8357,116.8634,29.9653,25.8189,24.3902,-0.9543,-0.4569,-0.2824,3.4248,2.5286,2.7084,-25965365248.0,-20265728000,-18143352832,68.6124,61.4209,58.4346
1515.802,542.8138,386.6868,0.7018,456.9211,0.9848,166510,0.7216,1.4038,0.8968,0.8418,0.0033,0.0024,0.7086,0.9947,110.4333,96.1057,101.3019,26.3694,22.7434,24.0944,-0.4765,0.2827,0.1475,2.7664,3.3375,3.081,-20217860096.0,-14859089920,-16706228224,55.2172,48.0547,50.6551
2058.97,782.1415,469.3111,0.8,604.0814,0.9843,291172,0.6825,1.6666,0.8496,0.7723,0.0027,0.0016,0.5965,0.9941,40.7009,51.5395,55.9645,17.1267,19.1487,18.073,1.3449,2.2863,0.8907,6.1146,11.2415,4.7723,-4415751680.0,-7188916736,-8271415296,20.3525,25.7707,27.9832
1703.28,614.098,423.8694,0.7236,509.1566,0.992,205240,0.7666,1.4488,0.8819,0.8291,0.003,0.0021,0.6874,0.9959,123.7402,111.596,114.0725,36.6096,30.6306,29.8316,-0.5258,-0.3268,-0.1827,2.4805,2.5221,2.6514,-33449324544.0,-26266845184,-27348322304,61.8709,55.799,57.0409
2242.688,880.4042,483.8072,0.8355,651.4922,0.9834,338967,0.648,1.8197,0.8329,0.74,0.0026,0.0015,0.5476,0.9965,41.0302,50.386,62.4698,28.5926,27.7682,20.183,3.2236,2.7667,1.0686,15.1736,11.5855,5.3592,-7259139584.0,-9597211648,-12309225472,20.5187,25.1953,31.237
1926.736,747.4943,435.6219,0.8126,569.0545,0.9925,256255,0.724,1.7159,0.8609,0.7613,0.0029,0.0017,0.5796,0.9945,88.2526,81.587,81.9449,38.4674,39.3292,29.0821,0.1838,0.6385,0.2665,2.2759,2.509,2.6951,-22242772992.0,-19594921984,-17592152064,44.1325,40.7986,40.9769
1920.686,735.1219,454.3767,0.7861,576.849,0.9933,263110,0.7287,1.6179,0.8902,0.7847,0.0028,0.0017,0.6158,0.9962,130.1342,124.1908,115.7487,35.1778,31.2285,27.2781,-0.725,-0.5346,-0.3881,3.3377,2.7306,2.8277,-47154597888.0,-42062757888,-35686797312,65.0629,62.0935,57.872
2287.8721,844.0139,520.2556,0.7874,660.6831,0.9639,355683,0.6706,1.6223,0.823,0.7828,0.0025,0.0015,0.6128,0.9941,46.9433,52.6326,64.2881,22.2749,21.7307,20.8924,1.9778,2.1572,0.6541,10.1256,10.5755,4.3526,-7703043584.0,-9362766848,-13504945152,23.4737,26.3182,32.1465
2391.845,843.0915,665.4988,0.6139,748.8452,0.9967,441904,0.7821,1.2669,0.9674,0.8882,0.0019,0.0015,0.7889,0.9995,76.3467,78.6903,71.1247,29.9705,28.0127,28.2907,0.0269,0.6428,0.8186,2.7451,4.175,4.6311,-26851104768.0,-27893383168,-23108050944,38.1744,39.3475,35.5653
1455.217,564.1047,334.9029,0.8047,434.4875,0.9936,149229,0.7871,1.6844,0.8798,0.7702,0.0038,0.0023,0.5932,0.9993,131.1028,130.5082,116.9128,31.7956,24.0512,24.6278,-0.7973,-0.3313,-0.1311,2.8932,2.1577,2.2139,-26738601984.0,-25692524544,-20422023168,65.5501,65.2547,58.4582
2094.0471,784.4472,497.3204,0.7734,623.4548,0.9875,309133,0.7156,1.5773,0.8749,0.7948,0.0026,0.0016,0.6317,0.9963,51.191,56.8972,70.7398,15.5416,20.101,17.5933,0.3896,2.7297,0.877,3.874,14.825,5.029,-7100284416.0,-9410835456,-14110714880,25.5967,28.4491,35.3703
1125.9041,400.1798,305.4454,0.6461,349.4443,0.994,96484,0.7773,1.3102,0.9507,0.8732,0.0042,0.0032,0.7625,0.999,127.5491,131.3761,115.1617,30.5834,24.2483,22.9927,-0.7858,-0.4209,-0.0717,2.9831,2.7621,2.7936,-16254498816.0,-16864809984,-12705938432,63.775,65.6909,57.583
2366.3721,873.9631,592.5698,0.735,712.3488,0.9799,406734,0.7492,1.4749,0.8944,0.8151,0.0022,0.0015,0.6644,0.9798,77.8204,81.3717,82.1886,21.8827,21.9324,23.8485,0.6826,1.2767,0.7784,6.487,7.4728,6.7999,-23266299904.0,-25510455296,-26436397056,38.9076,40.6856,41.0931
1438.64,522.2192,350.9828,0.7405,426.951,0.9856,145262,0.7836,1.4879,0.8693,0.8176,0.0036,0.0025,0.6684,0.9945,152.3455,150.0145,125.333,34.03,28.8981,30.6818,-1.2669,-0.9577,-0.3983,4.0834,3.5771,2.3895,-35526877184.0,-33827332096,-23423404032,76.1693,75.0057,62.6653
1463.5551,544.9724,361.5594,0.7482,443.4745,0.9944,155339,0.7135,1.5073,0.9062,0.8138,0.0035,0.0023,0.6622,0.9981,95.0583,93.566,115.5094,37.5116,35.6618,35.1989,-0.1327,0.0294,-0.4976,2.451,2.4448,2.6853,-15321194496.0,-14636263424,-21938829312,47.5314,46.7847,57.7551
2313.9509,804.1159,650.1132,0.5885,721.6618,0.9947,411212,0.7422,1.2369,0.96,0.8975,0.002,0.0016,0.8054,0.9962,78.7944,84.1383,91.0917,23.895,20.773,27.4148,0.2039,0.9941,0.6975,3.7212,6.0546,4.7024,-24917446656.0,-27784316928,-34348648448,39.3979,42.0703,45.5477
1521.604,569.9616,352.0856,0.7864,446.2322,0.9887,158181,0.6528,1.6188,0.8488,0.7829,0.0036,0.0023,0.613,0.9923,131.9944,121.7788,115.2589,31.2749,28.6816,27.4572,-0.8036,-0.3219,-0.3953,3.3103,2.4362,2.7165,-28535818240.0,-23887327232,-21187725312,66.0092,60.8989,57.6397
2140.3511,744.2978,594.7831,0.6012,663.9857,0.9927,348820,0.7726,1.2514,0.9498,0.8921,0.0021,0.0017,0.7958,0.9959,69.4698,71.9525,68.6886,23.7805,23.4541,28.7888,0.4033,1.5729,1.0204,3.0955,7.275,3.927,-16429460480.0,-17578764288,-17165315072,34.7372,35.9796,34.3479
2452.6919,830.7855,626.1453,0.6572,717.7618,0.9849,410818,0.7234,1.3268,0.8452,0.864,0.0021,0.0015,0.7464,0.9904,124.6077,120.562,110.045,34.4328,29.848,30.9861,-0.6253,-0.616,-0.3643,2.6328,2.9762,2.8004,-66622124032.0,-60854714368,-50842923008,62.3026,60.2812,55.0223
2104.136,748.6997,527.6392,0.7095,624.6259,0.9861,310757,0.7806,1.419,0.8697,0.8343,0.0024,0.0017,0.696,0.9876,96.7041,92.2837,95.5605,33.5305,33.3805,33.9096,0.3986,0.509,0.348,2.6728,2.8391,2.6262,-30399217664.0,-27753824256,-29799354368,48.3535,46.1445,47.7841
1249.179,455.7418,321.8139,0.7081,382.6304,0.9915,115968,0.7675,1.4162,0.926,0.8396,0.004,0.0028,0.7049,0.9982,107.3572,97.9051,102.4415,27.3645,20.8958,22.1535,-0.9381,-0.2003,0.0992,3.1671,5.2429,3.7437,-13440612352.0,-10712332288,-11863322624,53.6758,48.9533,51.2198
1383.509,503.1316,347.8224,0.7226,416.9479,0.9861,138461,0.7651,1.4465,0.8964,0.8287,0.0037,0.0025,0.6868,0.9934,127.6793,119.391,110.7074,31.319,26.0718,25.0809,-1.0953,-0.495,-0.2246,3.7237,2.7819,2.7547,-23258535936.0,-19772581888,-16814415872,63.8393,59.6977,55.3544
2289.272,823.8438,534.7757,0.7607,661.6113,0.9781,351472,0.6941,1.5405,0.8243,0.8031,0.0024,0.0016,0.6449,0.9935,94.6863,77.3935,79.346,30.7016,25.2166,23.7425,0.3382,0.5209,0.4318,2.5138,3.0369,3.0865,-31983476736.0,-20482514944,-21219354624,47.3454,38.6966,39.6738
2170.512,916.8247,406.8782,0.8961,606.0457,0.9822,293705,0.5752,2.2533,0.7695,0.661,0.0032,0.0014,0.437,0.9846,50.6937,59.5583,71.2286,24.2778,23.6042,17.8918,2.7484,2.4898,0.9298,13.5008,10.5851,5.1249,-7765239296.0,-10237080576,-13561868288,25.3467,29.7814,35.6149
1795.649,604.2608,502.4642,0.5555,548.7625,0.9923,238359,0.8096,1.2026,0.9218,0.9082,0.0026,0.0021,0.8247,0.9918,122.9294,111.8094,117.7575,32.1344,29.2939,31.5135,-0.4363,-0.0467,-0.0668,2.5883,2.4984,2.4214,-37450448896.0,-30408593408,-34214080512,61.4645,55.9092,58.8819
1926.46,689.4012,493.188,0.6987,545.7414,0.8909,262577,0.708,1.3978,0.7921,0.7916,0.0029,0.0021,0.6267,0.876,112.247,107.9604,101.091,39.9321,34.763,29.7875,-0.0797,0.1136,0.5225,2.0009,2.0648,2.5265,-32442040320.0,-29020665856,-24622360576,56.1261,53.9851,50.5522
2004.96,735.2715,510.9962,0.719,612.1111,0.9922,296579,0.7693,1.4389,0.9199,0.8325,0.0025,0.0017,0.6931,0.9972,88.9474,86.7787,78.4034,27.4622,25.0674,29.7409,0.0067,0.5926,1.0261,2.9314,3.9662,4.7676,-23546138624.0,-22000007168,-18878205952,44.4758,43.391,39.2043
1841.7939,686.2008,446.7934,0.759,552.4923,0.9929,241463,0.7554,1.5358,0.8881,0.8051,0.0029,0.0019,0.6483,0.9956,85.9941,79.3198,83.1321,36.7103,36.2568,32.8386,0.2898,0.7344,0.4536,2.5836,2.6889,2.5258,-19643080704.0,-16941455360,-17724579840,43.0,39.6625,41.568
1540.965,583.5817,364.5487,0.7809,460.6566,0.9902,168309,0.7839,1.6008,0.882,0.7894,0.0035,0.0022,0.6231,0.9975,131.7993,133.5096,123.1233,37.6682,35.5831,27.4687,-0.1947,-0.0323,0.2783,2.1123,1.8904,2.4854,-31265529856.0,-31771285504,-25911873536,65.903,66.7591,61.5661
2413.9541,881.0171,591.0157,0.7416,717.2632,0.9876,409147,0.723,1.4907,0.8714,0.8141,0.0022,0.0015,0.6628,0.988,129.108,124.0204,119.4545,33.1082,30.9179,34.2202,-0.8484,-0.7919,-0.4484,3.1085,3.3606,2.4688,-71025336320.0,-64732696576,-61039804416,64.5533,62.0105,59.7276
1469.786,535.559,368.1646,0.7262,443.6267,0.9913,155926,0.7262,1.4547,0.8991,0.8283,0.0035,0.0024,0.6862,0.9981,127.487,130.1564,129.6758,37.8613,35.8514,36.2096,-0.6703,-0.6783,-0.6766,2.4375,2.3249,2.5656,-27131885568.0,-27996452864,-27836606464,63.7392,65.0736,64.8347
2210.168,751.1333,602.6666,0.5969,667.8118,0.9844,355819,0.7469,1.2463,0.9011,0.8891,0.0021,0.0017,0.7904,0.9852,138.3957,132.5744,123.0017,34.7125,29.1045,28.5006,-0.3446,-0.3874,-0.3143,2.3207,2.8259,2.505,-71541383168.0,-63938854912,-54574940160,69.1982,66.2904,61.5034
2429.5791,867.8884,588.9705,0.7345,709.0083,0.9729,405825,0.7532,1.4736,0.8405,0.8169,0.0022,0.0015,0.6674,0.9834,128.3423,119.9018,118.2092,30.9776,27.0851,27.6876,-0.6416,-0.3693,-0.5315,3.0499,2.5538,3.0385,-67905892352.0,-57957273600,-56420200448,64.1721,59.9487,59.103
2251.9519,872.6161,480.502,0.8347,642.6147,0.9786,331440,0.7528,1.8161,0.8037,0.7364,0.0027,0.0015,0.5423,0.9849,47.8461,53.6601,64.0714,17.2031,19.3057,17.3379,0.5649,2.7514,0.9276,4.1183,15.6161,6.1003,-6780293632.0,-8819916800,-12191748096,23.9241,26.8325,32.038
1927.442,700.212,497.2475,0.7041,588.522,0.9908,274542,0.8419,1.4082,0.9202,0.8405,0.0026,0.0018,0.7064,0.9948,114.4694,95.3257,95.093,38.4702,31.5476,26.5996,-0.4132,0.4006,-0.002,2.4454,2.5487,3.3825,-38757539840.0,-25822574592,-24730755072,57.2344,47.6648,47.5488
2603.1021,946.6895,593.0048,0.7795,746.9333,0.9774,448303,0.6904,1.5964,0.8126,0.789,0.0022,0.0014,0.6225,0.9938,56.4215,58.2065,69.8423,19.2022,19.2578,18.9943,0.6096,1.8932,0.1125,4.7339,11.2955,4.2787,-13048867840.0,-13920427008,-19964092416,28.2083,29.103,34.9201
1502.326,565.1384,353.8776,0.7797,446.3535,0.9882,158340,0.7827,1.597,0.8712,0.7898,0.0036,0.0023,0.6238,0.9962,91.509,80.7953,86.1067,22.3634,19.1765,20.149,-0.2782,1.0141,0.8027,3.221,6.9399,5.5131,-12771258368.0,-9656775680,-11100552192,45.7556,40.4012,43.056
1662.217,625.8346,390.4694,0.7815,492.669,0.9884,192862,0.8131,1.6028,0.867,0.7872,0.0033,0.002,0.6197,0.9933,145.7374,144.5245,127.1269,30.4779,23.2386,21.7898,-1.2773,-0.8654,-0.3841,4.3862,4.0821,3.5399,-42598805504.0,-40928096256,-30997839872,72.8723,72.2653,63.5672
1510.033,591.0096,340.9958,0.8168,448.7446,0.9947,158995,0.7892,1.7332,0.8716,0.7593,0.0037,0.0022,0.5765,0.9992,126.866,121.1181,116.2913,33.2748,26.8473,24.9182,-0.5511,-0.3076,-0.587,2.6119,2.8771,3.2298,-26854944768.0,-23685324800,-21562945536,63.4329,60.5601,58.1464
1575.722,595.6695,376.3405,0.7751,472.9511,0.9924,177017,0.8067,1.5828,0.8891,0.794,0.0034,0.0021,0.6304,0.9978,141.5457,139.0851,120.8597,33.0225,26.9466,22.1577,-0.7772,-0.2389,-0.0346,3.1069,2.2446,2.7943,-37306486784.0,-35179409408,-25691805696,70.7764,69.5455,60.4341
2274.2759,803.3082,625.8399,0.6269,707.0068,0.9973,393637,0.7623,1.2836,0.9538,0.8801,0.002,0.0016,0.7746,0.9943,94.8638,99.2536,97.3874,26.7869,20.4685,23.7467,0.1458,0.6951,0.8957,2.9783,4.9829,6.3596,-35574280192.0,-37579722752,-36809195520,47.4294,49.6277,48.6937
1879.042,680.3406,465.7903,0.7289,529.3313,0.8845,248805,0.6993,1.4606,0.7832,0.778,0.0031,0.0021,0.6053,0.8842,115.8805,100.3285,100.5924,40.8146,36.2579,29.0071,-0.0004,0.1485,0.1137,2.0787,1.9614,2.1749,-32655208448.0,-23948845056,-22796879872,57.9415,50.1666,50.2986
1653.057,605.6224,414.072,0.7298,500.0821,0.9885,198709,0.7584,1.4626,0.9032,0.8257,0.0031,0.0021,0.6818,0.9973,96.1517,80.5026,77.3272,23.2293,17.9201,18.9441,-0.6894,0.184,-0.1586,3.02,4.2556,4.035,-17852364800.0,-11914446848,-11033033728,48.0712,40.2503,38.6633
2131.252,787.4969,520.4378,0.7505,639.2096,0.9918,323570,0.7404,1.5131,0.8878,0.8117,0.0025,0.0016,0.6589,0.9969,111.1931,103.2197,99.4469,39.6078,41.8373,31.3704,-0.1049,-0.077,-0.4257,1.8921,1.6855,2.2672,-43603816448.0,-38559551488,-33005092864,55.5924,51.6068,49.7215
2509.5149,999.2378,491.9224,0.8704,697.9825,0.9644,396751,0.7346,2.0313,0.7635,0.6985,0.0026,0.0013,0.4879,0.9911,41.7686,41.048,45.721,15.4185,15.0756,16.4373,0.4308,2.4676,0.6633,5.2501,16.9771,5.4259,-5936221184.0,-5730884096,-7223017984,20.8846,20.5247,22.8617
1997.627,740.3677,497.8095,0.7402,606.3188,0.9891,291913,0.762,1.4873,0.9092,0.8189,0.0026,0.0017,0.6707,0.9975,92.7921,93.8139,91.3814,27.2088,24.8541,32.1713,-0.1788,0.6322,0.867,3.3175,4.3363,4.4081,-25085745152.0,-25247483904,-25406605312,46.3976,46.9079,45.6924
